name	exact_address	store_features	signature_menu	menu_features	sold_out_info	waiting_system	has_dine_in	positive_reviews	negative_review	review_links	comparisons	latitude	longitude
플라워아티장베이커리 문정	서울 송파구 법원로 114	문정역 엠스테이트 지하 1층. 르빵 바게트 챔피언십 1등 수상에 빛나는 바게트 맛집	바게트, 초코 바게트	겉은 바삭하고 속은 촉촉한 바게트 챔피언의 품격과 다양한 하드빵 라인업	퇴근 시간대 직장인 방문으로 인기 빵 매진	점심 시간 직장인들로 인한 매장 혼잡	true	챔피언 바게트답게 겉바속촉 식감이 완벽하고 씹을수록 구수합니다|초코 바게트도 달지 않고 초코칩이 가득 박혀 있어서 계속 들어가요|문정동 직장인들이 점심시간에 방앗간처럼 들르는 진짜 빵 맛집입니다	지하 상가에 위치하여 처음 방문 시 길을 잃거나 매장을 찾기 어려울 수 있습니다.	https://blog.naver.com/gch01132/224306125295|https://blog.naver.com/puput122/224293931482|https://blog.naver.com/geumbo_s/224296269597	폴앤폴리나|바게트 챔피언|폴앤폴리나가 수요미식회 등 방송으로 검증된 부드러운 하드빵 명가라면, 플라워아티장은 공식 바게트 챔피언십 1위가 보증하는 궁극의 겉바속촉	37.4860552	127.1210093
플라워아티장베이커리 신사	서울 강남구 압구정로2길 45	가로수길 인근. 문정 본점의 바게트 명성을 잇는 감각적이고 따뜻한 인테리어의 지점	크림브륄레 브리오슈, 1등 바게트	챔피언 바게트와 함께 가로수길 감성에 맞춘 화려한 크림브륄레 브리오슈와 비건 옵션	주말 오후 가로수길 방문객으로 주요 빵 품절	쾌적하고 넓은 매장이나 주말 만석 잦음	true	바게트는 명불허전이고 크림브륄레 브리오슈 크림이 너무 달콤하고 부드럽습니다|매장이 넓고 인테리어가 예뻐서 데이트 코스나 모임 장소로 제격이에요|가로수길에서 이 정도 퀄리티의 빵과 커피를 편하게 먹을 수 있어 좋습니다	가로수길 물가가 반영되어 빵과 음료 가격이 다소 비싸게 느껴집니다.	https://blog.naver.com/note_tjs/224281751656|https://blog.naver.com/sthgrey|https://blog.naver.com/won3196	바게트K|정통 바게트와 달콤한 크림빵|역삼 바게트K가 바게트와 바나나 푸딩의 극강 조합을 보여준다면, 가로수길 플라워베이커리는 1등 바게트와 크림브륄레 브리오슈의 세련된 조화	37.5189603	127.0210534
아나브	경기 화성시 동탄순환대로10길 20	동탄 주택가 골목에 위치한 아기자기하고 조용한 로컬 구움과자 전문점	휘낭시에, 마들렌	기본에 충실한 재료로 구워낸 담백하고 포근한 맛의 동네 주민 단골 빵집	매일 소량 생산하여 늦은 오후 매진 잦음	대기열 없이 조용한 이용 가능	false	휘낭시에가 버터 풍미가 진하고 많이 달지 않아서 간식으로 너무 좋아요|사장님이 친절하시고 동네 산책하다 들러서 빵 사기 딱 좋은 아늑한 곳입니다|커피와 함께 마들렌을 먹으면 하루의 피로가 풀리는 느낌이에요	눈에 띄는 화려한 빵이나 시그니처 메뉴가 부족하여 멀리서 찾아올 정도는 아닙니다.	https://blog.naver.com/zhsj2323/224050051591|https://blog.naver.com/j_jdaily/224293354985|https://blog.naver.com/kangpoorun/223520051029	부부제과|동네 구움과자 맛집|분당 부부제과가 야탑동 골목에서 부부가 굽는 까눌레 맛집이라면, 동탄 아나브는 동탄 주택가에서 소박하게 즐기는 휘낭시에 단골집	37.1674867	127.1193682
쿠다산도	경기 화성시 지산2길 34-2	동탄 영천동 골목. 제철 과일과 100% 우리쌀 휘낭시에를 주력으로 하는 과일 산도 전문점	후르츠 산도, 쌀 휘낭시에	동물성 생크림과 달콤한 제철 과일이 듬뿍 들어간 시각과 미각을 사로잡는 디저트	과일 산도는 수량이 적어 조기 품절, 예약 필수	대기열 없이 픽업/포장 가능	false	생크림이 느끼하지 않고 우유 맛이 진해서 과일의 상큼함과 완벽한 조화를 이룹니다|우리쌀로 만든 휘낭시에라 식감이 더 쫀쫀하고 건강한 느낌이에요|포장이 깔끔해서 답례품이나 선물용으로 준비하기 너무 좋습니다	테이크아웃 전문이라 매장 내 취식이 불가하며 주차장이 협소합니다.	https://blog.naver.com/kimjy7152/224227467510|https://blog.naver.com/today-p20|https://blog.naver.com/yungyu0118	문화시민|과일 디저트|천안 문화시민이 코스로 즐기는 고급스러운 구움과자 파인다이닝이라면, 쿠다산도는 직관적이고 상큼한 제철 후르츠 산도로 승부하는 포장 전문점	37.2055751	127.1153415
아쌍트베이커리 동탄점	경기 화성시 지산2길 4-15	동탄 영천동 주택가에 위치한 동네 주민들의 아지트 같은 빵집	바게트, 크로아상	편안하게 들러 데일리로 즐기기 좋은 기본에 충실한 동네 빵 라인업	오후 늦은 시간 인기 품목 소진 가능성	웨이팅 없음	false	영천동에서 가볍게 빵 사먹기 좋고 인테리어도 예뻐요|뚜레쥬르 뒤쪽에 숨겨져 있어서 동네 단골들만 아는 아지트 같습니다|빵들이 전체적으로 담백하고 부드러워 아이들 간식으로 좋습니다	눈에 띄는 화려한 시그니처 메뉴나 멀리서 찾아올 만한 강력한 개성은 부족합니다.	https://blog.naver.com/z_dkssud|https://blog.naver.com/simb2631|https://blog.naver.com/butter_bunny	리얼브레드|로컬 동네 빵집|동탄 리얼브레드가 담백한 하드 식사빵 전문이라면, 아쌍트베이커리는 동네 주민들이 부담 없이 즐기는 친근하고 편안한 데일리 빵집	37.2057972	127.1122603
아이엠브래드 본점	경기 화성시 동탄순환대로 706	동탄 영천동 11자 상가의 파란색 외관이 돋보이는 홈메이드 방식의 베이커리	딸기 케이크, 올리브 치아바타	상큼하고 가벼운 생크림의 딸기 케이크와 속재료가 살아있는 발효 식사빵	시즌 딸기 케이크 등 주요 케이크류 빠른 소진, 사전 예약 권장	테이크아웃 위주 원활	false	딸기 케이크 크림이 전혀 느끼하지 않고 상큼해서 한 판을 다 먹었어요|올리브 치아바타가 쫄깃하고 올리브가 콕콕 박혀 있어 식사 대용으로 아주 좋습니다|파란색 외관이 예뻐서 지나가다 홀린 듯이 들어가게 되는 동네 맛집이에요	규모가 작아 매장 내 취식 공간이 없고 주요 빵들이 오후 일찍 품절됩니다.	https://blog.naver.com/okimina80/223806920778|https://blog.naver.com/choco_n_daldal|https://blog.naver.com/yujunmom0210	디허케이크룸|케이크 중심의 베이커리|동탄 디허케이크룸이 귀엽고 트렌디한 맞춤형 레터링 케이크라면, 아이엠브래드는 과일의 신선함과 부드러운 생크림에 집중한 클래식 딸기 케이크	37.2077941	127.1104938
투아투아	서울 강남구 압구정로48길 34	압구정 로데오의 프랑스 남부 감성 가득한 천연 발효 식사빵 전문점	어니언 스프, 사워도우	시큼하고 매력적인 천연발효종 사워도우와 진한 치즈 풍미의 어니언 스프의 조화	주말 식사 시간대 매장 만석 및 주요 빵 완판	캐치테이블 없는 수기 웨이팅 노트 (대기 발생)	true	어니언 스프가 파리에서 먹던 것보다 훨씬 진하고 맛있어요|프랑스 시골 마을에 온 것 같은 감성적인 인테리어라 사진이 정말 잘 나옵니다|사워도우의 산미가 너무 매력적이고 식사빵으로 손색이 없습니다	발렛 파킹이 가능하지만 주말 압구정 로데오 특성상 진입 자체가 매우 혼잡합니다.	https://blog.naver.com/universe_galaxy/224258025595|https://blog.naver.com/rlatjswn09|https://blog.naver.com/p_ss2/224115603312	밀도|식사빵의 접근법|성수 밀도가 부드럽고 촉촉한 탕종 식빵으로 대중적인 식사빵을 지향한다면, 압구정 투아투아는 산미 있는 천연발효종과 어니언 스프로 풀어낸 정통 유럽식 식사빵	37.526361	127.0368313
콩지니빵	부산 중구 중앙대로 153	부산역 인근 대로변에 위치한 소박하고 정겨운 동네 빵집	단팥빵, 소보로빵	화려함보다는 익숙하고 달콤한 맛으로 승부하는 옛날 스타일의 간식빵	대량 구매로 인한 일부 빵 소진 가능성	웨이팅 없음	false	부산역 근처에서 기차 타기 전에 가볍게 간식으로 사기 좋은 빵집입니다|어릴 때 먹던 달콤한 단팥빵 맛 그대로라 추억이 돋아요|가격이 저렴해서 여러 개 집어도 부담이 없습니다	요즘 유행하는 트렌디한 하드빵이나 화려한 디저트를 기대하기는 어렵습니다.	https://blog.naver.com/panderca/224237161104|https://blog.naver.com/panderca|https://blog.naver.com/jin7044858/224232288268	백구당|부산의 옛날 빵집|부산 백구당이 크로이즌 등 시그니처 빵을 갖춘 부산 최고(最古)의 빵집이라면, 콩지니빵은 기차 여행 전 가볍게 들르기 좋은 친숙한 동네 빵집	35.1112055	129.0376381
조각달과자점	경기 화성시 동탄순환대로3길 28-26	동탄에서 가장 유명한 소금빵 성지 중 하나. 생활의 달인 방영 맛집	초코 소금빵, 명란대파 소금빵	바스락거리는 극강의 겉바속쫀 식감과 다채로운 소금빵 베리에이션	주말 오후 인기 소금빵 라인업 조기 매진	이전 후 매장 넓어져 쾌적하나 주말 피크 타임 대기 발생	true	여기 소금빵은 겉이 정말 빠작하고 속은 버터 동굴이 완벽하게 뚫려있어요|명란대파 소금빵은 짭짤하고 향긋해서 맥주 안주로도 완벽합니다|매장을 확장 이전해서 공간도 쾌적하고 빵 먹고 가기 너무 좋아졌어요	소금빵으로 유명해져서인지 다른 구움과자 라인업은 상대적으로 존재감이 약합니다.	https://blog.naver.com/upilog/224281422714|https://blog.naver.com/dbwltnr1|https://blog.naver.com/julee723/224287671216	자연도소금빵|소금빵 전문점|성수 자연도소금빵이 단일 메뉴로 극강의 회전율과 부드러움을 추구한다면, 조각달과자점은 명란대파 등 다채로운 맛의 베리에이션과 빠작한 식감	37.1673024	127.0942199
컴인디저트	경기 오산시 운천로 147	오산 운천로에 자리 잡은 조용하고 깔끔한 디저트 카페	휘낭시에, 마카롱	커피와 함께 가볍게 즐기기 좋은 깔끔한 구움과자와 디저트	오후 늦은 시간 일부 구움과자 소진	웨이팅 없음	true	오산에서 조용하게 커피 한 잔 하면서 디저트 먹기 좋은 카페입니다|휘낭시에가 많이 달지 않고 겉이 쫀쫀해서 커피랑 찰떡이에요|매장이 깔끔해서 친구들과 대화 나누기 편안한 공간입니다	대형 베이커리 카페나 핫플에 비해 메뉴의 다양성이나 화제성은 다소 떨어집니다.	https://blog.naver.com/8150losnah/223735641403|https://blog.naver.com/loveppp1010/223747936213|https://blog.naver.com/creme1115/224007658902	명장시대 오산점|오산 지역 디저트|오산 명장시대가 거대한 규모와 압도적인 빵 종류로 승부하는 외곽 카페라면, 컴인디저트는 도심 속에서 가볍게 커피와 즐기는 소박한 구움과자	37.1557226	127.075426
두두리두팡 망원본점	서울 마포구 월드컵로23길 19	망원동의 100% 비건, 글루텐프리, 너츠프리 디저트 성지	뚜눌레, 두먹케	속세의 맛을 완벽히 재현한 비건 까눌레와 건강한 떠먹는 갸또 케이크	주말 인기 비건 케이크 조기 품절	대체로 원활하나 주말 약간의 대기	false	비건 디저트라고 믿기 어려울 정도로 식감과 맛이 속세 디저트와 흡사합니다|뚜눌레(까눌레)가 겉바속촉 제대로라 밀가루 없이 이런 맛이 난다는 게 신기해요|알레르기 걱정 없이 맘 편히 케이크를 퍼먹을 수 있어서 너무 행복합니다	건강한 대체 식재료를 사용하다 보니 일반 디저트에 비해 가격대가 다소 높게 책정되어 있습니다.	https://blog.naver.com/btd1605/224179996228|https://blog.naver.com/btd1605|https://blog.naver.com/kdw12324	라미스콘|비건 및 글루텐프리 디저트|샤로수길 라미스콘이 비건 스콘과 화려한 수플레로 승부한다면, 망원 두두리두팡은 떠먹는 케이크와 비건 까눌레로 건강한 속세의 맛을 구현	37.5569339	126.9078764
에낭 잠실	서울 송파구 오금로18길 14	울산에서 시작해 잠실까지 점령한 아담한 에그타르트 및 구움과자 맛집	에그타르트, 휘낭시에	파이지의 극강의 바삭함과 푸딩 같은 필링이 어우러진 완벽한 에그타르트	늦은 오후 구움과자류 빠른 소진	매장이 협소하여 포장 대기 약간 발생	false	에그타르트 파이지가 페스츄리처럼 겹겹이 살아있어서 정말 맛있습니다|휘낭시에 종류가 다양하고 쫀득한 식감이 일품이에요|잠실 송리단길 산책하다가 가볍게 들러서 당 충전하기 완벽한 곳입니다	매장이 매우 작아 안에서 취식하기 어렵고 제품 소진이 빠른 편입니다.	https://blog.naver.com/jindojihee0822/223129994358	파브리케|구움과자 및 타르트|문정 파브리케가 극악의 오픈런과 바닐라 플랑의 묵직함을 보여준다면, 에낭은 접근성 좋은 송리단길에서 극강의 바삭함을 자랑하는 에그타르트	37.5097873	127.1103226
하프파운드	서울 송파구 백제고분로33길 10	석촌고분역 주택가 2층에 숨겨진 르꼬르동블루 출신 파티시에의 감성 아지트	계절과일 케이크, 황치즈 갸또	제철 과일의 신선함과 황치즈의 꾸덕함을 넘나드는 퀄리티 높은 수제 디저트	주말 오후 인기 케이크 조기 품절, 시즌 메뉴 마감 빠름	주말 오후 좌석 만석 대기	true	황치즈 갸또의 꾸덕함과 단짠 조합이 정말 미쳐서 치즈 덕후에게 최고입니다|계절마다 바뀌는 과일 타르트와 케이크 라인업 덕분에 매 시즌 방문하게 돼요|조용한 주택가 2층이라 나만의 아지트를 발견한 것 같은 포근한 카페입니다	2층이라 눈에 띄지 않고 계단을 올라가야 해서 유모차 등 접근성이 떨어집니다.	https://blog.naver.com/hyebling47|https://blog.naver.com/hyebling47/224014151345|https://blog.naver.com/oyg98/223964404242	디허케이크룸|수제 디저트 카페|동탄 디허케이크룸이 주문 제작 중심의 레터링 케이크라면, 송파 하프파운드는 제철 재료와 황치즈 등 다채로운 라인업의 프리미엄 디저트 카페	37.5035014	127.0988918
동명 양과자점	서울 마포구 성미산로17길 3	초대형 호떡 사이즈 쿠키와 꾸덕한 빵피로 팝업스토어를 휩쓸고 있는 디저트 강자	크림치즈 쿠키, 쫀득빵	겉은 바삭하고 속은 꾸덕한 크림치즈로 꽉 찬 압도적인 사이즈와 중량감의 쿠키	백화점 팝업 등에서 빠른 매진 기록	팝업 스토어 입점 시 긴 웨이팅 발생	false	쿠키 하나가 호떡만큼 크고 묵직해서 반 개만 먹어도 포만감이 엄청납니다|빵피가 정말 쫀득하고 속의 크림치즈와 조화가 끝내줘서 빵순이들의 성지입니다|냉동실에 얼려 먹으면 꾸덕함이 배가 되어서 더 맛있게 즐길 수 있어요	팝업스토어 위주로 운영되거나 위치가 변경되어 오프라인 상설 매장을 찾아가기 다소 까다롭습니다.	https://blog.naver.com/yboramy|https://blog.naver.com/tmdgns13222|https://blog.naver.com/yboramy/223962312936	어글리베이커리|압도적인 크림의 양|망원 어글리베이커리가 거대한 크림빵과 대파빵으로 묵직함을 자랑한다면, 동명양과자점은 압도적인 크기와 꾸덕함을 가진 초대형 크림치즈 쿠키	37.5617442	126.9182129
후와후와	서울 마포구 월드컵로13길 79	망원동 빵지순례 필수. 몽글몽글하고 쫀득한 빵과 터질듯한 크림의 환상 조화	쫀득빵, 피스타치오 딸기샌드	이름처럼 폭신하고 쫀득한 빵피에 창의적이고 풍성한 필링이 가득한 베이커리	인기 샌드류 및 쫀득빵 전량 오픈 직후 빠른 매진	오픈 전부터 캐치테이블 웨이팅 및 현장 대기 극심	false	피스타치오 딸기샌드는 고소한 피스타치오 크림과 상큼한 딸기가 미친 조합입니다|쫀득빵의 빵피가 진짜 찹쌀떡처럼 쫀득하고 필링이 꽉 차 있어서 묵직해요|라인업이 매일 바뀌어서 인스타 공지 보고 갈 때마다 새롭고 설렙니다	캐치테이블 웨이팅이 너무 치열해서 늦게 가면 원하는 빵을 구하기가 하늘의 별 따기입니다.	https://blog.naver.com/say0y/224265994559|https://blog.naver.com/syp9/224181230710|https://blog.naver.com/sally4917/224263289282	밀로밀|망원동 인기 빵집|망원 밀로밀이 바게트 식감의 극강 버터 풍미 소금빵에 집중한다면, 망원 후와후와는 쫀득한 빵피와 터질듯한 다채로운 크림 샌드로 빵순이들을 열광시킴	37.5549712	126.9059034
어글리베이커리	서울 마포구 월드컵로13길 73	망원동 빵지순례의 대명사. 투박하지만 묵직하고 속재료가 넘쳐나는 빵의 성지	감동의 대파빵, 뽀또 맘모스	부재료를 터질 듯이 쏟아부은 맘모스빵과 특유의 감칠맛이 폭발하는 대파빵	맘모스빵 등 주요 시그니처 빵 오후 매진 잦음	상시 긴 현장 웨이팅 (망원동 최고 수준)	false	감동의 대파빵은 대파향과 크림치즈, 마늘 소스의 조화가 완벽해서 계속 생각나요|뽀또 맘모스빵은 묵직함이 남다르고 부재료가 꽉 차 있어서 식사 대용으로도 충분합니다|줄이 길어도 막상 빵 한 입 먹어보면 웨이팅한 보람이 느껴지는 확실한 맛입니다	웨이팅이 너무 길고 협소한 매장에서 빠르게 골라야 해 서비스 측면에서 다소 아쉬움을 느끼는 후기가 있습니다.	https://blog.naver.com/jung11271|https://blog.naver.com/luna_26_|https://blog.naver.com/jung11271/224287468321	투아투아|독창적인 조리빵|압구정 투아투아가 어니언 스프와 사워도우로 정제된 유럽식 빵앗간을 보여준다면, 망원 어글리베이커리는 대파와 크림치즈를 때려 넣은 투박하고 강렬한 K-빵앗간	37.5550335	126.9060383
더베이베이커리	부산 수영구 수영로510번길 30	부산 수영구의 빵지순례 핫플. 쫄깃한 식감 매니아들을 위한 모찌빵 명가	모찌빵, 맘모스빵	마치 떡을 먹는 듯한 극강의 쫄깃한 빵피와 묵직하고 달콤한 필링의 완벽한 밸런스	인기 모찌빵 라인업 조기 마감	캐치테이블 웨이팅 필수 (오픈런 다수)	false	모찌빵 빵피가 얇고 진짜 떡처럼 쫄깃해서 식감이 너무너무 재밌고 맛있습니다|맘모스빵 안에 들어간 부재료가 실해서 하나만 먹어도 엄청 든든해요|부산 여행 가면 무조건 캐치테이블 예약해서 털어와야 하는 빵지순례 필수 코스입니다	매장이 협소하여 대기하기 불편하며, 당도나 떡 같은 식감에 호불호가 갈릴 수 있습니다.	https://blog.naver.com/hansol7030|https://blog.naver.com/apprk|https://blog.naver.com/wlduddl4782	희와제과|부산 빵지순례|부산 희와제과가 팥과 밤을 꽉 채운 얇은 피의 묵직한 밤팥빵으로 유명하다면, 더베이베이커리는 떡처럼 쫄깃한 빵피의 모찌빵으로 새로운 식감 트렌드를 이끎	35.1509114	129.1129786
희와제과	부산 부산진구 전포대로246번길 6	부산 서면/전포 최고의 빵지순례 성지. 빵피는 거들 뿐, 속재료의 끝판왕	밤팥빵, 비스킷	통밤과 팥 앙금이 빵피가 찢어질 정도로 꽉 찬 압도적인 비주얼과 무게감의 팥빵	빵 나오는 시간에 맞춰 줄 서지 않으면 즉시 매진 (인당 구매 제한 있음)	오픈 전부터 극심한 웨이팅 (부산 최고 수준)	false	밤팥빵은 빵이라기보다 맛있는 팥 앙금과 통밤을 얇은 피로 감싼 묵직한 디저트 같아요|비스킷류도 겉바속촉 훌륭하고 전체적으로 재료를 아끼지 않은 티가 팍팍 납니다|웨이팅이 너무 길지만 한 입 먹어보면 달지 않고 깊은 맛이라 또 줄 서게 됩니다	가게가 좁고 대기열이 너무 길어 구매 과정이 험난하며 빵 나오는 시간에 맞추지 않으면 헛걸음하기 십상입니다.	https://blog.naver.com/konangirl/224303418575|https://blog.naver.com/kanggd0128/224288389781|https://blog.naver.com/yozm_log	성심당 본점|지역 대표 빵집|대전 성심당이 압도적인 종류와 가성비로 지역 빵집을 평정했다면, 부산 희와제과는 밤팥빵이라는 단일 품목의 극한의 속재료 퀄리티로 부산 빵지순례 1위를 차지함	35.1583306	129.0656694
르빵 송파점	서울 송파구 백제고분로41길 12	송파의 자랑. 예약 없이는 먹기 힘들다는 묵직한 공주 통밤식빵과 딸기 케이크 명가	공주 통밤식빵, 통딸기 생크림 케이크	아낌없이 때려 넣은 공주 통밤의 압도적인 단맛과 훌륭한 밸런스의 생크림 케이크	밤식빵 매일 한정 수량 생산으로 순식간에 매진 (예약 필수)	특정 빵 나오는 시간대 예약자 픽업 위주 대기	false	밤식빵을 반으로 가르면 빵보다 밤이 더 많이 쏟아져 나와서 돈이 전혀 아깝지 않아요|딸기 생크림 케이크는 크림이 너무 고급스럽고 딸기가 싱싱해서 연말 파티용으로 최고입니다|매장이 리뉴얼되어서 깔끔하고 고급스러운 느낌이 들어 좋아요	현장 구매가 거의 불가능할 정도로 인기가 많아 사전 예약 전쟁을 치러야 합니다.		플라워아티장베이커리 문정|송파 베이커리 챔피언|문정 플라워아티장이 겉바속촉의 챔피언 바게트를 선보인다면, 르빵 송파점은 묵직한 통밤식빵과 과일 케이크로 송파구 빵순이들의 예약 전쟁을 부름	37.5072342	127.1081459
덕선제과	부산 부산진구 망양로 947-1	범천동의 작고 따뜻한 응답하라 1988 감성의 수제 팥빵 맛집	수제 팥빵떡, 무화과 휘낭시에	직접 쑨 묵직하고 달지 않은 수제 팥소와 통통한 구움과자류	오후 늦은 시간 인기 구움과자 및 팥빵 매진	매장이 협소하여 포장 대기 약간 발생	false	수제 팥빵떡 안에 팥이 엄청 묵직하고 밤이 듬뿍 들어있어서 든든해요|무화과 휘낭시에가 겉바속쫀하고 무화과가 톡톡 씹혀서 맛있습니다|가게 이름처럼 옛날 감성이 묻어나는 따뜻한 공간이라 정겹습니다	매장이 2층이고 계단이 가파르며 취식 공간이 거의 없어 불편할 수 있습니다.	https://blog.naver.com/boooooooos2|https://blog.naver.com/kimjy7152/224054982522|https://blog.naver.com/girl0419797	희와제과|수제 팥빵|부산 희와제과가 얇은 피와 터질듯한 통밤 팥앙금의 거대한 스케일이라면, 덕선제과는 정겹고 소박한 감성의 묵직한 수제 팥빵떡	35.1422276	129.0528101
초량온당	부산 동구 초량중로 135	부산 빵지순례 필수 코스. 황치즈와 크럼블, 맘모스빵의 화려한 변주	맘모스빵(맘모롱), 황치즈 크럼블	원물 맛이 진하게 느껴지는 빵빵한 크림과 쫄깃한 빵피, 다채로운 황치즈 라인업	오픈 직후 인기 맘모스빵 및 크럼블 전량 매진 잦음	오픈 전 웨이팅 및 테이블링 원격 줄서기 필수	false	맘모롱 안에 부재료가 정말 미친 듯이 꽉 차 있어서 묵직함의 끝판왕입니다|황치즈 크럼블은 단짠단짠의 정석이라 치즈 덕후라면 무조건 먹어야 해요|빵피가 얇고 쫄깃해서 빵빵한 크림과 완벽한 조화를 이룹니다	극악의 웨이팅과 빠른 소진으로 인해 원하는 빵을 사기가 매우 어렵고 주차가 불편합니다.	https://blog.naver.com/uwon014|https://blog.naver.com/rocky303/224288124258|https://blog.naver.com/dms6018	어글리베이커리|맘모스빵과 황치즈|망원 어글리베이커리가 대파빵과 맘모스빵으로 서울을 제패했다면, 초량온당은 황치즈 라인업과 맘모롱으로 부산을 평정한 디저트 강자	35.1234296	129.0415503
하츠베이커리	서울 송파구 중대로 210	오금역 인근 대형 베이커리 카페. 당도 선택이 가능한 공주밤팥빵의 명가	공주밤팥빵, 산딸기 바게트	팥 앙금의 당도를 30%, 70%로 선택할 수 있는 건강한 단맛과 알찬 공주밤	오후 늦은 시간 시그니처 팥빵 및 바게트 완판	대형 카페로 좌석 여유로우나 주말 피크 타임 혼잡	true	팥 당도를 30%로 선택할 수 있어서 어른들 입맛에도 딱 맞고 공주밤이 튼실해요|빵 피가 쫀득하고 밀가루 냄새가 나지 않아 속이 편안합니다|건물이 통째로 카페라 매장이 넓고 쾌적해서 모임하기 너무 좋습니다	규모가 커서 층간 이동 시 주문한 음료를 들고 이동하기 다소 불편합니다.	https://blog.naver.com/tndls15981|https://blog.naver.com/nyanyamuknya|https://blog.naver.com/sjjy__	이성당|단팥빵 명가|군산 이성당이 쌀가루로 만든 얇은 피의 클래식 단팥빵이라면, 송파 하츠베이커리는 당도 조절이 가능한 트렌디하고 묵직한 공주밤팥빵	37.5004665	127.1271165
